strategy,n_labels,accuracy,macro_f1,f1_AGN,f1_STAR,f1_COMPACT_OBJECT
uncertainty,110,0.8337129840546698,0.6401719446750839,0.8337468982630273,0.87248322147651,0.21428571428571427
uncertainty,130,0.8382687927107062,0.6414220247820515,0.8379052369077307,0.8794642857142857,0.20689655172413793
uncertainty,150,0.8428246013667426,0.6232202119755953,0.8492462311557789,0.8824833702882483,0.13793103448275862
uncertainty,170,0.8519362186788155,0.6506653740681397,0.8527918781725888,0.8923076923076924,0.20689655172413793
uncertainty,190,0.8542141230068337,0.6582184871658555,0.8535353535353535,0.8903508771929824,0.23076923076923078
uncertainty,210,0.856492027334852,0.6423064109750819,0.8542713567839196,0.8908296943231441,0.18181818181818182
uncertainty,230,0.8678815489749431,0.6789504911332322,0.868020304568528,0.8961038961038961,0.2727272727272727
uncertainty,250,0.8701594533029613,0.6806166932482721,0.87,0.8991228070175439,0.2727272727272727
uncertainty,270,0.8633257403189066,0.6544268802993368,0.8585858585858586,0.8941684665226782,0.21052631578947367
uncertainty,290,0.8656036446469249,0.6533245939844148,0.864321608040201,0.8956521739130435,0.2
uncertainty,310,0.8815489749430524,0.6644323144104803,0.885,0.9082969432314411,0.2
uncertainty,330,0.8656036446469249,0.6227676960871333,0.8663366336633663,0.8967032967032967,0.10526315789473684
uncertainty,350,0.8633257403189066,0.6547400489036758,0.8613861386138614,0.8923076923076924,0.21052631578947367
uncertainty,370,0.8747152619589977,0.6625111745090534,0.8765743073047859,0.9004329004329005,0.21052631578947367
uncertainty,390,0.8701594533029613,0.656594645655533,0.8721804511278195,0.8976034858387799,0.2
uncertainty,410,0.8633257403189066,0.6226101413133832,0.8678304239401496,0.8888888888888888,0.1111111111111111
uncertainty,430,0.8610478359908884,0.6532773635512078,0.8628428927680798,0.8864628820960698,0.21052631578947367
uncertainty,450,0.8701594533029613,0.6567170902538616,0.8719211822660099,0.8982300884955752,0.2
uncertainty,470,0.8656036446469249,0.6562666493728405,0.8664987405541562,0.8917748917748918,0.21052631578947367
uncertainty,490,0.8747152619589977,0.6302210442209139,0.8756218905472637,0.9039301310043668,0.1111111111111111
uncertainty,510,0.8678815489749431,0.6241436925647452,0.8671679197994987,0.9,0.10526315789473684
uncertainty,530,0.8678815489749431,0.657782136500672,0.8671679197994987,0.8956521739130435,0.21052631578947367
uncertainty,550,0.8815489749430524,0.6366136905690659,0.8866995073891626,0.9054945054945055,0.11764705882352941
uncertainty,570,0.8724373576309795,0.6301550046452497,0.8728179551122195,0.9,0.11764705882352941
uncertainty,590,0.876993166287016,0.6333893921441222,0.8790123456790123,0.9035087719298246,0.11764705882352941
uncertainty,610,0.8815489749430524,0.6364395639604244,0.8833746898263027,0.9082969432314411,0.11764705882352941
uncertainty,630,0.8861047835990888,0.6380515297906603,0.89,0.9130434782608695,0.1111111111111111
uncertainty,650,0.8861047835990888,0.6396587404620574,0.8894348894348895,0.9118942731277533,0.11764705882352941
uncertainty,670,0.8792710706150342,0.6350257542310522,0.8823529411764706,0.9050772626931567,0.11764705882352941
uncertainty,690,0.8838268792710706,0.6379594592872887,0.8839506172839506,0.9122807017543859,0.11764705882352941
uncertainty,710,0.8792710706150342,0.6348634376487902,0.8774509803921569,0.9094922737306843,0.11764705882352941
uncertainty,730,0.8815489749430524,0.6363064850041731,0.8805970149253731,0.9106753812636166,0.11764705882352941
uncertainty,750,0.8792710706150342,0.6347853042416486,0.8784119106699751,0.9082969432314411,0.11764705882352941
uncertainty,770,0.8838268792710706,0.6378951680361159,0.8833746898263027,0.9126637554585153,0.11764705882352941
uncertainty,790,0.8792710706150342,0.63491430840485,0.8796068796068796,0.9074889867841409,0.11764705882352941
uncertainty,810,0.8861047835990888,0.6394821680649208,0.8861386138613861,0.9146608315098468,0.11764705882352941
uncertainty,830,0.8792710706150342,0.6348513804482158,0.8790123456790123,0.9078947368421053,0.11764705882352941
margin,30,0.5831435079726651,0.4718833466708339,0.7525252525252525,0.5895953757225434,0.07352941176470588
margin,50,0.6902050113895216,0.509019216427642,0.775609756097561,0.7240506329113924,0.0273972602739726
margin,70,0.7722095671981777,0.5579156327543425,0.8337468982630273,0.8,0.04
margin,90,0.8132118451025057,0.6107155949142405,0.841025641025641,0.8577878103837472,0.13333333333333333
margin,110,0.8314350797266514,0.5942809284517828,0.8542713567839196,0.8660714285714286,0.0625
margin,130,0.8200455580865603,0.5655560821925447,0.8337468982630273,0.8629213483146068,0.0
margin,150,0.8337129840546698,0.5970235934664246,0.8421052631578947,0.8689655172413793,0.08
margin,170,0.8610478359908884,0.618167803419602,0.8729016786570744,0.8863636363636364,0.09523809523809523
margin,190,0.8587699316628702,0.6141870836315587,0.8731707317073171,0.8893905191873589,0.08
margin,210,0.8633257403189066,0.58857952926271,0.8704156479217604,0.8953229398663697,0.0
margin,230,0.8587699316628702,0.615042749553619,0.8697788697788698,0.8883928571428571,0.08695652173913043
margin,250,0.8656036446469249,0.6209867848350156,0.8734491315136477,0.8942731277533039,0.09523809523809523
margin,270,0.8610478359908884,0.6187391382513334,0.8648648648648649,0.8913525498891353,0.1
margin,290,0.8724373576309795,0.6255176605645428,0.8762376237623762,0.9050772626931567,0.09523809523809523
margin,310,0.8747152619589977,0.6278388757964564,0.8756218905472637,0.9078947368421053,0.1
margin,330,0.8861047835990888,0.6380515297906603,0.89,0.9130434782608695,0.1111111111111111
margin,350,0.8883826879271071,0.639367816091954,0.8888888888888888,0.9181034482758621,0.1111111111111111
margin,370,0.8861047835990888,0.6379310344827586,0.8888888888888888,0.9137931034482759,0.1111111111111111
margin,390,0.8883826879271071,0.6411323330814224,0.8910891089108911,0.9146608315098468,0.11764705882352941
margin,410,0.8883826879271071,0.6750297906076801,0.8894472361809045,0.9134199134199135,0.2222222222222222
margin,430,0.8883826879271071,0.6750297906076801,0.8894472361809045,0.9134199134199135,0.2222222222222222
margin,450,0.8883826879271071,0.6410756674145612,0.8905472636815921,0.9150326797385621,0.11764705882352941
margin,470,0.8838268792710706,0.6379648597968762,0.8855721393034826,0.9106753812636166,0.11764705882352941
margin,490,0.8838268792710706,0.6379648597968762,0.8855721393034826,0.9106753812636166,0.11764705882352941
margin,510,0.8883826879271071,0.6411861296242635,0.8916256157635468,0.9142857142857143,0.11764705882352941
margin,530,0.8861047835990888,0.6381603072587961,0.8910891089108911,0.9122807017543859,0.1111111111111111
margin,550,0.8861047835990888,0.6396030818508419,0.8872549019607843,0.9139072847682119,0.11764705882352941
margin,570,0.9020501138952164,0.6844661511328178,0.9037037037037037,0.9274725274725275,0.2222222222222222
margin,590,0.8929384965831435,0.6782435671324559,0.8938271604938272,0.9186813186813186,0.2222222222222222
margin,610,0.8861047835990888,0.6396030818508419,0.8872549019607843,0.9139072847682119,0.11764705882352941
margin,630,0.8861047835990888,0.6396030818508419,0.8872549019607843,0.9139072847682119,0.11764705882352941
margin,650,0.8815489749430524,0.6364974245768947,0.8823529411764706,0.9094922737306843,0.11764705882352941
margin,670,0.8838268792710706,0.6380790193914726,0.8850855745721271,0.911504424778761,0.11764705882352941
margin,690,0.8838268792710706,0.6380207388240557,0.8845208845208845,0.9118942731277533,0.11764705882352941
margin,710,0.8838268792710706,0.6380207388240557,0.8845208845208845,0.9118942731277533,0.11764705882352941
margin,730,0.8838268792710706,0.6380788920342674,0.8866995073891626,0.9098901098901099,0.11764705882352941
margin,750,0.8861047835990888,0.6395440934994688,0.8866995073891626,0.9142857142857143,0.11764705882352941
margin,770,0.8815489749430524,0.6348599772257928,0.8811881188118812,0.9122807017543859,0.1111111111111111
margin,790,0.8792710706150342,0.6347853042416486,0.8784119106699751,0.9082969432314411,0.11764705882352941
margin,810,0.876993166287016,0.631810372687058,0.8784119106699751,0.9059080962800875,0.1111111111111111
margin,830,0.8792710706150342,0.63491430840485,0.8796068796068796,0.9074889867841409,0.11764705882352941
margin,30,0.5261958997722096,0.40597154783201295,0.586046511627907,0.5604395604395604,0.07142857142857142
margin,50,0.7630979498861048,0.5645183228158022,0.7718446601941747,0.8074245939675174,0.11428571428571428
margin,70,0.7585421412300684,0.5432304075659925,0.759493670886076,0.8161434977578476,0.05405405405405406
margin,90,0.8177676537585421,0.602652362064933,0.8052631578947368,0.8736616702355461,0.12903225806451613
margin,110,0.8177676537585421,0.5843685323244686,0.8105263157894737,0.8625792811839323,0.08
margin,130,0.835990888382688,0.5979855072463768,0.832,0.875,0.08695652173913043
margin,150,0.8428246013667426,0.6050496046484756,0.8346456692913385,0.8805031446540881,0.1
margin,170,0.8382687927107062,0.6288684719535783,0.8297872340425532,0.875,0.18181818181818182
margin,190,0.8451025056947609,0.6334192993767462,0.8351063829787234,0.8833333333333333,0.18181818181818182
margin,210,0.8542141230068337,0.6425756915230425,0.8511749347258486,0.8860759493670886,0.19047619047619047
margin,230,0.8519362186788155,0.6364509196944769,0.8451443569553806,0.890295358649789,0.17391304347826086
margin,250,0.8451025056947609,0.6359472896472599,0.835509138381201,0.8818565400843882,0.19047619047619047
margin,270,0.8542141230068337,0.6480821865799655,0.8491048593350383,0.8846153846153846,0.21052631578947367
margin,290,0.8587699316628702,0.6759297220455062,0.8527131782945736,0.8893617021276595,0.2857142857142857
margin,310,0.856492027334852,0.6440832167097746,0.8505154639175257,0.8912579957356077,0.19047619047619047
margin,330,0.8678815489749431,0.6265684523123004,0.8637532133676092,0.8983050847457628,0.11764705882352941
margin,350,0.8587699316628702,0.6201133708643546,0.8505154639175257,0.8921775898520085,0.11764705882352941
margin,370,0.8678815489749431,0.6264767772153181,0.8630490956072352,0.8987341772151899,0.11764705882352941
margin,390,0.8861047835990888,0.669962441406164,0.8816120906801007,0.9177489177489178,0.21052631578947367
margin,410,0.8678815489749431,0.6239902943571991,0.864321608040201,0.9023861171366594,0.10526315789473684
margin,430,0.8792710706150342,0.6687132388696494,0.8771929824561403,0.9067245119305857,0.2222222222222222
margin,450,0.8747152619589977,0.6314519988487013,0.871536523929471,0.9051724137931034,0.11764705882352941
margin,470,0.8724373576309795,0.6640006187744881,0.8693467336683417,0.9004329004329005,0.2222222222222222
margin,490,0.8701594533029613,0.6270370370370371,0.87,0.9,0.1111111111111111
margin,510,0.8678815489749431,0.6256514612768279,0.8706467661691543,0.8951965065502183,0.1111111111111111
margin,530,0.8838268792710706,0.6365223470010523,0.8877805486284289,0.9106753812636166,0.1111111111111111
margin,550,0.8724373576309795,0.6642739395283828,0.8719211822660099,0.8986784140969163,0.2222222222222222
margin,570,0.8792710706150342,0.6348540521791911,0.8805970149253731,0.906318082788671,0.11764705882352941
margin,590,0.876993166287016,0.630455195803489,0.8778054862842892,0.9082969432314411,0.10526315789473684
margin,610,0.8906605922551253,0.642528100239543,0.8905472636815921,0.9193899782135077,0.11764705882352941
margin,630,0.8815489749430524,0.6703059581320451,0.88,0.908695652173913,0.2222222222222222
margin,650,0.8883826879271071,0.6750885668276972,0.89,0.9130434782608695,0.2222222222222222
margin,670,0.8883826879271071,0.641005031830583,0.8883374689826302,0.9170305676855895,0.11764705882352941
margin,690,0.8815489749430524,0.6364368559094725,0.8817733990147784,0.9098901098901099,0.11764705882352941
margin,710,0.8838268792710706,0.6378951680361159,0.8833746898263027,0.9126637554585153,0.11764705882352941
margin,730,0.8861047835990888,0.6396735438764626,0.8910891089108911,0.9102844638949672,0.11764705882352941
margin,750,0.8838268792710706,0.6380207388240557,0.8845208845208845,0.9118942731277533,0.11764705882352941
margin,770,0.8838268792710706,0.6363848631239936,0.885,0.9130434782608695,0.1111111111111111
margin,790,0.8929384965831435,0.6749720980009938,0.895,0.9193899782135077,0.21052631578947367
margin,810,0.8883826879271071,0.6410675381263616,0.8888888888888888,0.9166666666666666,0.11764705882352941
margin,830,0.8906605922551253,0.6766743272537611,0.8927680798004988,0.9150326797385621,0.2222222222222222
margin,30,0.6287015945330297,0.5006228691319171,0.6451612903225806,0.7317073170731707,0.125
margin,50,0.765375854214123,0.5931490032692607,0.783289817232376,0.839907192575406,0.15625
margin,70,0.8428246013667426,0.6250093110099554,0.8447837150127226,0.8820960698689956,0.14814814814814814
margin,90,0.8496583143507973,0.6311312327345787,0.8521303258145363,0.8874172185430463,0.15384615384615385
margin,110,0.8314350797266514,0.59557437242001,0.8353808353808354,0.8680089485458613,0.08333333333333333
margin,130,0.8542141230068337,0.6151342997692743,0.858560794044665,0.881578947368421,0.10526315789473684
margin,150,0.8542141230068337,0.5809936766034327,0.8585365853658536,0.8844444444444445,0.0
margin,170,0.8496583143507973,0.6290617210343712,0.8564356435643564,0.8878923766816144,0.14285714285714285
margin,190,0.856492027334852,0.6136784225480983,0.8592964824120602,0.8908296943231441,0.09090909090909091
margin,210,0.8747152619589977,0.6303136654895449,0.8793969849246231,0.9004329004329005,0.1111111111111111
margin,230,0.8587699316628702,0.6440560092953039,0.8614609571788413,0.8888888888888888,0.18181818181818182
margin,250,0.8610478359908884,0.6458759325275312,0.8693467336683417,0.8864628820960698,0.18181818181818182
margin,270,0.8792710706150342,0.6313909364504733,0.8910891089108911,0.9030837004405287,0.1
margin,290,0.8815489749430524,0.6351188921246096,0.8883374689826302,0.9059080962800875,0.1111111111111111
margin,310,0.8792710706150342,0.6334578323033435,0.8817733990147784,0.9074889867841409,0.1111111111111111
margin,330,0.876993166287016,0.6333297001659571,0.8784119106699751,0.9039301310043668,0.11764705882352941
margin,350,0.8633257403189066,0.5866975075699576,0.858560794044665,0.9015317286652079,0.0
margin,370,0.8701594533029613,0.5902155887230515,0.8706467661691543,0.9,0.0
margin,390,0.8724373576309795,0.6286973237633222,0.8734491315136477,0.9015317286652079,0.1111111111111111
margin,410,0.8861047835990888,0.6396232345895794,0.8905472636815921,0.9106753812636166,0.11764705882352941
margin,430,0.8792710706150342,0.6349293007889484,0.8827930174563591,0.9043478260869565,0.11764705882352941
margin,450,0.8633257403189066,0.6240651556269031,0.8641975308641975,0.8903508771929824,0.11764705882352941
margin,470,0.8883826879271071,0.6411323330814224,0.8910891089108911,0.9146608315098468,0.11764705882352941
margin,490,0.8815489749430524,0.5980892638257985,0.8855721393034826,0.908695652173913,0.0
margin,510,0.8815489749430524,0.6365523100428516,0.8845208845208845,0.9074889867841409,0.11764705882352941
margin,530,0.8838268792710706,0.6380233788599609,0.8861386138613861,0.9102844638949672,0.11764705882352941
margin,550,0.8906605922551253,0.6043567238819952,0.8960396039603961,0.9170305676855895,0.0
margin,570,0.8815489749430524,0.6364974245768947,0.8823529411764706,0.9094922737306843,0.11764705882352941
margin,590,0.8815489749430524,0.6364974709831951,0.8839506172839506,0.9078947368421053,0.11764705882352941
margin,610,0.8724373576309795,0.630394256930329,0.8753056234718827,0.8982300884955752,0.11764705882352941
margin,630,0.8815489749430524,0.6365523100428516,0.8845208845208845,0.9074889867841409,0.11764705882352941
margin,650,0.8906605922551253,0.642659291549359,0.8933002481389578,0.9170305676855895,0.11764705882352941
margin,670,0.8815489749430524,0.6364395639604244,0.8833746898263027,0.9082969432314411,0.11764705882352941
margin,690,0.8815489749430524,0.6364974709831951,0.8839506172839506,0.9078947368421053,0.11764705882352941
margin,710,0.876993166287016,0.6334458796236458,0.8796068796068796,0.9030837004405287,0.11764705882352941
margin,730,0.8883826879271071,0.6410675381263616,0.8888888888888888,0.9166666666666666,0.11764705882352941
margin,750,0.8792710706150342,0.6349741012877445,0.8801955990220048,0.9070796460176991,0.11764705882352941
margin,770,0.8838268792710706,0.6379594592872887,0.8839506172839506,0.9122807017543859,0.11764705882352941
margin,790,0.876993166287016,0.6333917673029477,0.8774509803921569,0.9050772626931567,0.11764705882352941
margin,810,0.8792710706150342,0.6332691618920179,0.8784119106699751,0.9102844638949672,0.1111111111111111
margin,830,0.8792710706150342,0.63491430840485,0.8796068796068796,0.9074889867841409,0.11764705882352941
margin,30,0.6446469248291572,0.5007549323282081,0.6822916666666666,0.729064039408867,0.09090909090909091
margin,50,0.7038724373576309,0.5253732533034877,0.753315649867374,0.765661252900232,0.05714285714285714
margin,70,0.7539863325740319,0.5554598658046934,0.7586206896551724,0.8051948051948052,0.10256410256410256
margin,90,0.8132118451025057,0.6018388043275493,0.7989276139410187,0.8637316561844863,0.14285714285714285
margin,110,0.8451025056947609,0.6306282440610799,0.8467532467532467,0.8784648187633263,0.16666666666666666
margin,130,0.8519362186788155,0.6414234985332715,0.8556430446194225,0.8781512605042017,0.19047619047619047
margin,150,0.876993166287016,0.6638079270296219,0.8753180661577609,0.9055793991416309,0.21052631578947367
margin,170,0.8792710706150342,0.6579135695015523,0.882051282051282,0.9098712446351931,0.18181818181818182
margin,190,0.8519362186788155,0.6408468761001035,0.8473684210526315,0.8846960167714885,0.19047619047619047
margin,210,0.8792710706150342,0.6625362255203302,0.8808290155440415,0.9067796610169492,0.2
margin,230,0.8656036446469249,0.6527065527065526,0.8564102564102564,0.9017094017094017,0.2
margin,250,0.8815489749430524,0.6637228432011478,0.8746803069053708,0.9164882226980728,0.2
margin,270,0.876993166287016,0.660948315959397,0.8753180661577609,0.9075268817204301,0.2
margin,290,0.8656036446469249,0.650800957130071,0.8658227848101265,0.8961038961038961,0.19047619047619047
margin,310,0.8678815489749431,0.6549508878491888,0.8702290076335878,0.8946236559139785,0.2
margin,330,0.8701594533029613,0.6591623667010664,0.865,0.9019607843137255,0.21052631578947367
margin,350,0.8747152619589977,0.6624248006353534,0.8728179551122195,0.9039301310043668,0.21052631578947367
margin,370,0.8701594533029613,0.6270632951477552,0.8669950738916257,0.9030837004405287,0.1111111111111111
margin,390,0.8792710706150342,0.6656109877671847,0.8784119106699751,0.9078947368421053,0.21052631578947367
margin,410,0.8792710706150342,0.632056592233834,0.8790123456790123,0.9118942731277533,0.10526315789473684
margin,430,0.876993166287016,0.63058816345263,0.8790123456790123,0.9074889867841409,0.10526315789473684
margin,450,0.8724373576309795,0.628822079153205,0.8746928746928747,0.9006622516556292,0.1111111111111111
margin,470,0.8861047835990888,0.6380364705345294,0.8883374689826302,0.9146608315098468,0.1111111111111111
margin,490,0.8701594533029613,0.6270430640445465,0.8684863523573201,0.9015317286652079,0.1111111111111111
margin,510,0.8792710706150342,0.6629510150108258,0.8817733990147784,0.9070796460176991,0.2
margin,530,0.8724373576309795,0.6287716659918638,0.8725490196078431,0.9026548672566371,0.1111111111111111
margin,550,0.8747152619589977,0.6290118928684368,0.8746928746928747,0.9070796460176991,0.10526315789473684
margin,570,0.8701594533029613,0.6259670093462398,0.8704156479217604,0.9022222222222223,0.10526315789473684
margin,590,0.8792710706150342,0.6334034214828916,0.8796068796068796,0.9094922737306843,0.1111111111111111
margin,610,0.8815489749430524,0.6349262610845475,0.8817733990147784,0.9118942731277533,0.1111111111111111
margin,630,0.8883826879271071,0.6411271692432615,0.8894348894348895,0.9162995594713657,0.11764705882352941
margin,650,0.8861047835990888,0.6394821680649208,0.8861386138613861,0.9146608315098468,0.11764705882352941
margin,670,0.8861047835990888,0.6395440934994688,0.8866995073891626,0.9142857142857143,0.11764705882352941
margin,690,0.8815489749430524,0.6363064850041731,0.8805970149253731,0.9106753812636166,0.11764705882352941
margin,710,0.8883826879271071,0.6410675381263616,0.8888888888888888,0.9166666666666666,0.11764705882352941
margin,730,0.8838268792710706,0.6380790193914726,0.8850855745721271,0.911504424778761,0.11764705882352941
margin,750,0.8861047835990888,0.6396030818508419,0.8872549019607843,0.9139072847682119,0.11764705882352941
margin,770,0.8883826879271071,0.641005031830583,0.8883374689826302,0.9170305676855895,0.11764705882352941
margin,790,0.8792710706150342,0.6333378555600778,0.8790123456790123,0.9098901098901099,0.1111111111111111
margin,810,0.8838268792710706,0.6380207388240557,0.8845208845208845,0.9118942731277533,0.11764705882352941
margin,830,0.8792710706150342,0.63491430840485,0.8796068796068796,0.9074889867841409,0.11764705882352941
margin,30,0.6013667425968109,0.48585717377700327,0.6572237960339944,0.6995073891625616,0.10084033613445378
margin,50,0.6993166287015945,0.5288852843014585,0.7229551451187335,0.7767441860465116,0.08695652173913043
margin,70,0.7585421412300684,0.5794643159987071,0.7595628415300546,0.8278867102396514,0.1509433962264151
margin,90,0.806378132118451,0.592926761347814,0.8105263157894737,0.8571428571428571,0.1111111111111111
margin,110,0.8428246013667426,0.6277208439601205,0.8421052631578947,0.8810572687224669,0.16
margin,130,0.8701594533029613,0.6565898577288994,0.8706467661691543,0.8991228070175439,0.2
margin,150,0.8519362186788155,0.643956380835596,0.8520408163265306,0.8798283261802575,0.2
margin,170,0.8519362186788155,0.6372537720008474,0.8513853904282116,0.8864628820960698,0.17391304347826086
margin,190,0.8656036446469249,0.6484820839593068,0.8651399491094147,0.8984881209503239,0.18181818181818182
margin,210,0.8656036446469249,0.6485628963236806,0.8658227848101265,0.8980477223427332,0.18181818181818182
margin,230,0.8724373576309795,0.6557441639032078,0.8771929824561403,0.8995633187772926,0.19047619047619047
margin,250,0.876993166287016,0.6588706117550062,0.8822055137844611,0.9039301310043668,0.19047619047619047
margin,270,0.8701594533029613,0.6564489112227806,0.8693467336683417,0.9,0.2
margin,290,0.8747152619589977,0.6597102208256961,0.8756218905472637,0.9035087719298246,0.2
margin,310,0.8838268792710706,0.6688679358831147,0.8877805486284289,0.9082969432314411,0.21052631578947367
margin,330,0.8815489749430524,0.6673219732858552,0.8839506172839506,0.9074889867841409,0.21052631578947367
margin,350,0.8792710706150342,0.6690264405591764,0.8817733990147784,0.9030837004405287,0.2222222222222222
margin,370,0.8906605922551253,0.6428281657490582,0.896551724137931,0.9142857142857143,0.11764705882352941
margin,390,0.8838268792710706,0.6380788920342674,0.8866995073891626,0.9098901098901099,0.11764705882352941
margin,410,0.8929384965831435,0.6441864750322462,0.8955223880597015,0.9193899782135077,0.11764705882352941
margin,430,0.8838268792710706,0.6380233788599609,0.8861386138613861,0.9102844638949672,0.11764705882352941
margin,450,0.8929384965831435,0.6442933672142597,0.896551724137931,0.9186813186813186,0.11764705882352941
margin,470,0.8861047835990888,0.6738101888804225,0.8933002481389578,0.9059080962800875,0.2222222222222222
margin,490,0.8906605922551253,0.6767277672903423,0.8933002481389578,0.9146608315098468,0.2222222222222222
margin,510,0.8883826879271071,0.6751973442958331,0.8910891089108911,0.9122807017543859,0.2222222222222222
margin,530,0.8792710706150342,0.6350257542310522,0.8823529411764706,0.9050772626931567,0.11764705882352941
margin,550,0.8861047835990888,0.6704885433343747,0.8894348894348895,0.911504424778761,0.21052631578947367
margin,570,0.8861047835990888,0.673716461795932,0.8894348894348895,0.9094922737306843,0.2222222222222222
margin,590,0.8883826879271071,0.6411861296242635,0.8916256157635468,0.9142857142857143,0.11764705882352941
margin,610,0.8838268792710706,0.6380233788599609,0.8861386138613861,0.9102844638949672,0.11764705882352941
margin,630,0.8929384965831435,0.6783094976164282,0.8960396039603961,0.9166666666666666,0.2222222222222222
margin,650,0.8861047835990888,0.639605549822268,0.8888888888888888,0.9122807017543859,0.11764705882352941
margin,670,0.876993166287016,0.6333297001659571,0.8784119106699751,0.9039301310043668,0.11764705882352941
margin,690,0.8861047835990888,0.6394172926218581,0.8855721393034826,0.9150326797385621,0.11764705882352941
margin,710,0.8861047835990888,0.6395440934994688,0.8866995073891626,0.9142857142857143,0.11764705882352941
margin,730,0.8838268792710706,0.6379594592872887,0.8839506172839506,0.9122807017543859,0.11764705882352941
margin,750,0.8906605922551253,0.6766593325999266,0.8910891089108911,0.9166666666666666,0.2222222222222222
margin,770,0.8815489749430524,0.6363732138434592,0.8811881188118812,0.9102844638949672,0.11764705882352941
margin,790,0.8792710706150342,0.6347853042416486,0.8784119106699751,0.9082969432314411,0.11764705882352941
margin,810,0.8861047835990888,0.639605549822268,0.8888888888888888,0.9122807017543859,0.11764705882352941
margin,830,0.8838268792710706,0.6379594592872887,0.8839506172839506,0.9122807017543859,0.11764705882352941
margin,30,0.4624145785876993,0.4205306223654848,0.5932721712538226,0.5765765765765766,0.09174311926605505
margin,50,0.621867881548975,0.49836361986498523,0.7201946472019465,0.664804469273743,0.11009174311926606
margin,70,0.7699316628701595,0.5908749898650744,0.7866323907455013,0.8227272727272728,0.16326530612244897
margin,90,0.7972665148063781,0.5880512091038407,0.8120300751879699,0.8378378378378378,0.11428571428571428
margin,110,0.806378132118451,0.6161123684289479,0.8071065989847716,0.847682119205298,0.1935483870967742
margin,130,0.8109339407744874,0.6176333367110841,0.8113695090439277,0.8540305010893247,0.1875
margin,150,0.806378132118451,0.5990504119536378,0.8155844155844156,0.8387096774193549,0.14285714285714285
margin,170,0.8154897494305239,0.5836640031013433,0.8074866310160428,0.8565488565488566,0.08695652173913043
margin,190,0.826879271070615,0.5619291194738766,0.8286445012787724,0.8571428571428571,0.0
margin,210,0.8314350797266514,0.6298194019251867,0.8286445012787724,0.860813704496788,0.2
margin,230,0.8405466970387244,0.6314616191586185,0.8431876606683805,0.8693790149892934,0.18181818181818182
margin,250,0.8382687927107062,0.6027512317653997,0.8388746803069054,0.8693790149892934,0.1
margin,270,0.8405466970387244,0.5706916254013169,0.8439897698209718,0.8680851063829788,0.0
margin,290,0.8382687927107062,0.5690720080033057,0.8396946564885496,0.8675213675213675,0.0
margin,310,0.8542141230068337,0.6485668692428238,0.855,0.8801742919389978,0.21052631578947367
margin,330,0.8496583143507973,0.577118582791034,0.855,0.8763557483731019,0.0
margin,350,0.856492027334852,0.5807497467071935,0.8571428571428571,0.8851063829787233,0.0
margin,370,0.8656036446469249,0.624013119702775,0.8686868686868687,0.8922413793103449,0.1111111111111111
margin,390,0.8656036446469249,0.6253912354315334,0.8658227848101265,0.8927038626609443,0.11764705882352941
margin,410,0.8678815489749431,0.6272892434050147,0.8743718592964824,0.8898488120950324,0.11764705882352941
margin,430,0.876993166287016,0.6640736647064921,0.8804071246819338,0.9012875536480687,0.21052631578947367
margin,450,0.8747152619589977,0.6317576472375234,0.8771929824561403,0.9004329004329005,0.11764705882352941
margin,470,0.8724373576309795,0.6304184920145742,0.8784119106699751,0.8951965065502183,0.11764705882352941
margin,490,0.8724373576309795,0.6301550046452497,0.8728179551122195,0.9,0.11764705882352941
margin,510,0.8792710706150342,0.6348105210989111,0.8816120906801007,0.9051724137931034,0.11764705882352941
margin,530,0.876993166287016,0.6317566669325464,0.8793969849246231,0.9047619047619048,0.1111111111111111
margin,550,0.8701594533029613,0.6270370370370371,0.87,0.9,0.1111111111111111
margin,570,0.8861047835990888,0.6396232345895794,0.8905472636815921,0.9106753812636166,0.11764705882352941
margin,590,0.876993166287016,0.6331956773864881,0.8756218905472637,0.906318082788671,0.11764705882352941
margin,610,0.8792710706150342,0.6333350230893084,0.8805970149253731,0.9082969432314411,0.1111111111111111
margin,630,0.8838268792710706,0.6365682972093424,0.8866995073891626,0.9118942731277533,0.1111111111111111
margin,650,0.8861047835990888,0.6396030818508419,0.8872549019607843,0.9139072847682119,0.11764705882352941
margin,670,0.8838268792710706,0.6365130934667359,0.8845208845208845,0.9139072847682119,0.1111111111111111
margin,690,0.8883826879271071,0.6395604395604395,0.8888888888888888,0.9186813186813186,0.1111111111111111
margin,710,0.8815489749430524,0.6349894923554475,0.8823529411764706,0.911504424778761,0.1111111111111111
margin,730,0.8861047835990888,0.6396587404620574,0.8894348894348895,0.9118942731277533,0.11764705882352941
margin,750,0.8883826879271071,0.6412036874736675,0.8933002481389578,0.9126637554585153,0.11764705882352941
margin,770,0.8861047835990888,0.6395494277548917,0.8883374689826302,0.9126637554585153,0.11764705882352941
margin,790,0.876993166287016,0.6317478239051976,0.8762376237623762,0.9078947368421053,0.1111111111111111
margin,810,0.8815489749430524,0.6349894923554475,0.8823529411764706,0.911504424778761,0.1111111111111111
margin,830,0.8815489749430524,0.6365523100428516,0.8845208845208845,0.9074889867841409,0.11764705882352941
margin,30,0.5421412300683371,0.43879694808688036,0.5534591194968553,0.6713286713286714,0.0916030534351145
margin,50,0.6970387243735763,0.5291654202660439,0.7106017191977078,0.8063063063063063,0.07058823529411765
